@_fa,citedby-count,dc:creator,dc:identifier,dc:title,eid,openaccess,openaccessFlag,pii,prism:aggregationType,prism:coverDate,prism:coverDisplayDate,prism:doi,prism:eIssn,prism:issn,prism:issueIdentifier,prism:pageRange,prism:publicationName,prism:url,prism:volume,pubmed-id,source-id,subtype,subtypeDescription
true,12,Costa V.,SCOPUS_ID:84992109627,Amygdala and Ventral Striatum Make Distinct Contributions to Reinforcement Learning,2-s2.0-84992109627,1,True,S0896627316305840,Journal,2016-10-19,19 October 2016,10.1016/j.neuron.2016.09.025,10974199,08966273,2,505-517,Neuron,https://api.elsevier.com/content/abstract/scopus_id/84992109627,92,27720488,17978,ar,Article
true,12,Bliss L.,SCOPUS_ID:84866888609,Use of Postmortem Human Dura Mater and Scalp for Deriving Human Fibroblast Cultures,2-s2.0-84866888609,1,True,,Journal,2012-09-27,27 September 2012,10.1371/journal.pone.0045282,19326203,,9,,PLoS ONE,https://api.elsevier.com/content/abstract/scopus_id/84866888609,7,23028905,10600153309,ar,Article
true,12,Tost H.,SCOPUS_ID:84892376254,Effects of neuregulin 3 genotype on human prefrontal cortex physiology,2-s2.0-84892376254,1,True,,Journal,2014-01-20,2014,10.1523/JNEUROSCI.3496-13.2014,15292401,02706474,3,1051-1056,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84892376254,34,24431462,16764,ar,Article
true,12,Kimura Y.,SCOPUS_ID:84855444162,Quantification of metabotropic glutamate subtype 5 receptors in the brain by an equilibrium method using<sup>18</sup>F-SP203,2-s2.0-84855444162,0,False,S1053811911011918,Journal,2012-02-01,1 February 2012,10.1016/j.neuroimage.2011.10.028,10959572,10538119,3,2124-2130,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/84855444162,59,22032949,17495,ar,Article
true,12,Underhill S.,SCOPUS_ID:84929377744,Differential regulation of two isoforms of the glial glutamate transporter EAAT2 by DLG1 and CaMKII,2-s2.0-84929377744,0,False,,Journal,2015-01-01,1 April 2015,10.1523/JNEUROSCI.4365-14.2015,15292401,02706474,13,5260-5270,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84929377744,35,25834051,16764,ar,Article
true,12,Yang Z.,SCOPUS_ID:84903538597,Using fMRI to decode true thoughts independent of intention to conceal,2-s2.0-84903538597,0,False,S1053811914003991,Journal,2014-10-01,1 October 2014,10.1016/j.neuroimage.2014.05.034,10959572,10538119,,80-92,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/84903538597,99,24844742,17495,ar,Article
true,11,Liu N.,SCOPUS_ID:84880407828,Intrinsic structure of visual exemplar and category representations in macaque brain,2-s2.0-84880407828,1,True,,Journal,2013-07-26,2013,10.1523/JNEUROSCI.4180-12.2013,15292401,02706474,28,11346-11360,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84880407828,33,23843508,16764,ar,Article
true,11,White S.,SCOPUS_ID:84962811731,Can the fear recognition deficits associated with callous-unemotional traits be identified in early childhood?,2-s2.0-84962811731,0,False,,Journal,2016-07-02,2 July 2016,10.1080/13803395.2016.1149154,1744411X,13803395,6,672-684,Journal of Clinical and Experimental Neuropsychology,https://api.elsevier.com/content/abstract/scopus_id/84962811731,38,27167866,12736,ar,Article
true,11,Brookes M.,SCOPUS_ID:84928778562,"Complexity measures in magnetoencephalography: Measuring ""disorder"" in schizophrenia",2-s2.0-84928778562,1,True,,Journal,2015-04-17,17 April 2015,10.1371/journal.pone.0120991,19326203,,4,,PLoS ONE,https://api.elsevier.com/content/abstract/scopus_id/84928778562,10,25886553,10600153309,ar,Article
true,11,Deveney C.,SCOPUS_ID:84856722794,Affective prosody labeling in youths with bipolar disorder or severe mood dysregulation,2-s2.0-84856722794,0,False,,Journal,2012-03-01,March 2012,10.1111/j.1469-7610.2011.02482.x,14697610,00219630,3,262-270,Journal of Child Psychology and Psychiatry and Allied Disciplines,https://api.elsevier.com/content/abstract/scopus_id/84856722794,53,22029604,15402,ar,Article
true,11,Dor R.,SCOPUS_ID:84878225374,Effects of pharmacologically induced hypogonadism on mood and behavior in healthy young women,2-s2.0-84878225374,0,False,,Journal,2013-04-01,1 April 2013,10.1176/appi.ajp.2012.12010117,15357228,0002953X,4,426-433,American Journal of Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84878225374,170,23545794,17664,ar,Article
true,11,Kaczkurkin A.,SCOPUS_ID:84979701314,Elevated Amygdala Perfusion Mediates Developmental Sex Differences in Trait Anxiety,2-s2.0-84979701314,0,False,S0006322316323447,Journal,2016-11-15,15 November 2016,10.1016/j.biopsych.2016.04.021,18732402,00063223,10,775-785,Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84979701314,80,27395327,14308,ar,Article
true,11,Ballard E.,SCOPUS_ID:84976427591,Nocturnal wakefulness is associated with next-day suicidal ideation in major depressive disorder and bipolar disorder,2-s2.0-84976427591,0,False,,Journal,2016-06-01,June 2016,10.4088/JCP.15m09943,,01606689,6,825-831,Journal of Clinical Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84976427591,77,27337418,16685,ar,Article
true,11,Maher K.,SCOPUS_ID:84875447775,Risk factors for neutropenia in clozapine-treated children and adolescents with childhood-onset schizophrenia,2-s2.0-84875447775,0,False,,Journal,2013-03-01,1 March 2013,10.1089/cap.2011.0136,15578992,10445463,2,110-116,Journal of Child and Adolescent Psychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84875447775,23,23510445,16672,ar,Article
true,11,Cardenas S.,SCOPUS_ID:84981549546,Neurocognitive functioning in euthymic patients with bipolar disorder and unaffected relatives: A review of the literature,2-s2.0-84981549546,0,False,S0149763416300215,Journal,2016-10-01,1 October 2016,10.1016/j.neubiorev.2016.08.002,18737528,01497634,,193-215,Neuroscience and Biobehavioral Reviews,https://api.elsevier.com/content/abstract/scopus_id/84981549546,69,27502749,18045,re,Review
true,11,Mochizuki Y.,SCOPUS_ID:84969771825,Similarity in neuronal firing regimes across mammalian species,2-s2.0-84969771825,1,True,,Journal,2016-05-25,25 May 2016,10.1523/JNEUROSCI.0230-16.2016,15292401,02706474,21,5736-5747,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84969771825,36,27225764,16764,ar,Article
true,11,Gold A.,SCOPUS_ID:84991094042,"Amygdala–Cortical Connectivity: Associations with Anxiety, Development, and Threat",2-s2.0-84991094042,0,False,,Journal,2016-10-01,1 October 2016,10.1002/da.22470,15206394,10914269,10,917-926,Depression and Anxiety,https://api.elsevier.com/content/abstract/scopus_id/84991094042,33,27699940,13487,ar,Article
true,11,Lally N.,SCOPUS_ID:84955757442,"Reliability of 7T <sup>1</sup>H-MRS measured human prefrontal cortex glutamate, glutamine, and glutathione signals using an adapted echo time optimized PRESS sequence: A between- and within-sessions investigation",2-s2.0-84955757442,0,False,,Journal,2016-01-01,1 January 2016,10.1002/jmri.24970,15222586,10531807,1,88-98,Journal of Magnetic Resonance Imaging,https://api.elsevier.com/content/abstract/scopus_id/84955757442,43,26059603,17225,ar,Article
true,11,Scott B.,SCOPUS_ID:84875806413,Effect of acoustic similarity on short-term auditory memory in the monkey,2-s2.0-84875806413,1,True,S0378595513000233,Journal,2013-04-01,April 2013,10.1016/j.heares.2013.01.011,18785891,03785955,,36-48,Hearing Research,https://api.elsevier.com/content/abstract/scopus_id/84875806413,298,23376550,13707,ar,Article
true,11,Tseng W.,SCOPUS_ID:84960124756,Neural correlates of masked and unmasked face emotion processing in youth with severe mood dysregulation,2-s2.0-84960124756,1,True,,Journal,2015-03-25,25 March 2015,10.1093/scan/nsv087,17495024,17495016,1,78-88,Social Cognitive and Affective Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84960124756,11,26137973,7000153204,ar,Article
true,11,Schmidt P.,SCOPUS_ID:85031126452,Premenstrual dysphoric disorder symptoms following ovarian suppression: Triggered by change in ovarian steroid levels but not continuous stable levels,2-s2.0-85031126452,0,False,,Journal,2017-10-01,1 October 2017,10.1176/appi.ajp.2017.16101113,15357228,0002953X,10,980-989,American Journal of Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/85031126452,174,28427285,17664,ar,Article
true,11,de Sousa R.,SCOPUS_ID:84901472441,Lithium increases nitric oxide levels in subjects with bipolar disorder during depressive episodes,2-s2.0-84901472441,0,False,S0022395614001058,Journal,2014-01-01,2014,10.1016/j.jpsychires.2014.03.023,18791379,00223956,1,96-100,Journal of Psychiatric Research,https://api.elsevier.com/content/abstract/scopus_id/84901472441,55,24768108,16812,ar,Article
true,11,Simmons K.,SCOPUS_ID:84923646153,Pain and placebo in pediatrics: A comprehensive review of laboratory and clinical findings,2-s2.0-84923646153,0,False,S0304395914004035,Journal,2014-01-01,2014,10.1016/j.pain.2014.08.036,18726623,03043959,11,2229-2235,Pain,https://api.elsevier.com/content/abstract/scopus_id/84923646153,155,25180010,18148,re,Review
true,11,Shrestha S.,SCOPUS_ID:84894770857,"11C-CUMI-101, a PET radioligand, behaves as a serotonin 1a receptor antagonist and also binds to α1 adrenoceptors in brain",2-s2.0-84894770857,0,False,,Journal,2014-01-01,1 January 2014,10.2967/jnumed.113.125831,,01615505,1,141-146,Journal of Nuclear Medicine,https://api.elsevier.com/content/abstract/scopus_id/84894770857,55,24385311,17230,ar,Article
true,11,Jarcho J.,SCOPUS_ID:84922258357,Neural activation during anticipated peer evaluation and laboratory meal intake in overweight girls with and without loss of control eating,2-s2.0-84922258357,0,False,S1053811914010593,Journal,2015-03-01,"March 01, 2015",10.1016/j.neuroimage.2014.12.054,10959572,10538119,,343-353,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/84922258357,108,25550068,17495,ar,Article
true,11,Spielberg J.,SCOPUS_ID:84939501112,Anticipation of peer evaluation in anxious adolescents: Divergence in neural activation and maturation,2-s2.0-84939501112,0,False,,Journal,2014-10-03,3 October 2014,10.1093/scan/nsu165,17495024,17495016,8,1084-1091,Social Cognitive and Affective Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84939501112,10,25552568,7000153204,ar,Article
true,11,Reardon P.,SCOPUS_ID:84959421386,An allometric analysis of sex and sex chromosome dosage effects on subcortical anatomy in humans,2-s2.0-84959421386,1,True,,Journal,2016-02-24,24 February 2016,10.1523/JNEUROSCI.3195-15.2016,15292401,02706474,8,2438-2448,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84959421386,36,26911691,16764,ar,Article
true,11,Veronese M.,SCOPUS_ID:84862817664,Use of spectral analysis with iterative filter for voxelwise determination of regional rates of cerebral protein synthesis with L-[1- 11C]leucine PET,2-s2.0-84862817664,1,True,JCBFM201227,Journal,2012-06-01,June 2012,10.1038/jcbfm.2012.27,15597016,0271678X,6,1073-1085,Journal of Cerebral Blood Flow and Metabolism,https://api.elsevier.com/content/abstract/scopus_id/84862817664,32,22395209,16667,ar,Article
true,11,Cummings D.,SCOPUS_ID:84921722744,Adult neurogenesis is necessary to refine and maintain circuit specificity,2-s2.0-84921722744,1,True,,Journal,2014-01-01,8 October 2014,10.1523/JNEUROSCI.2463-14.2014,15292401,02706474,41,13801-13810,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84921722744,34,25297106,16764,ar,Article
true,11,Michalopoulou P.,SCOPUS_ID:84923254405,The effects of a single dose of oxytocin on working memory in schizophrenia,2-s2.0-84923254405,0,False,S0920996414007610,Journal,2015-03-01,1 March 2015,10.1016/j.schres.2014.12.029,15732509,09209964,1-3,62-63,Schizophrenia Research,https://api.elsevier.com/content/abstract/scopus_id/84923254405,162,25579054,19355,le,Letter
true,11,Nostramo R.,SCOPUS_ID:84869111810,Regulation of angiotensin II type 2 receptor gene expression in the adrenal medulla by acute and repeated immobilization stress,2-s2.0-84869111810,1,True,,Journal,2012-11-01,November 2012,10.1530/JOE-12-0181,14796805,00220795,2,291-301,Journal of Endocrinology,https://api.elsevier.com/content/abstract/scopus_id/84869111810,215,22911895,26172,ar,Article
true,11,Diao F.,SCOPUS_ID:84953911251,The splice isoforms of the Drosophila ecdysis triggering hormone receptor have developmentally distinct roles,2-s2.0-84953911251,1,True,,Journal,2016-01-01,January 2016,10.1534/genetics.115.182121,19432631,00166731,1,175-189,Genetics,https://api.elsevier.com/content/abstract/scopus_id/84953911251,202,26534952,22173,ar,Article
true,11,Mavrides N.,SCOPUS_ID:84896890552,Updates in paediatric psycho-oncology,2-s2.0-84896890552,0,False,,Journal,2014-01-01,February 2014,10.3109/09540261.2013.870537,13691627,09540261,1,63-73,International Review of Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84896890552,26,24716501,16203,ar,Article
true,11,Malee K.,SCOPUS_ID:84898749277,"Prevalence, incidence, and persistence of psychiatric and substance use disorders among mothers living with HIV",2-s2.0-84898749277,1,True,,Journal,2014-04-15,15 April 2014,10.1097/QAI.0000000000000070,10779450,15254135,5,526-534,Journal of Acquired Immune Deficiency Syndromes,https://api.elsevier.com/content/abstract/scopus_id/84898749277,65,24759063,15300154823,cp,Conference Paper
true,11,Meier S.,SCOPUS_ID:84873971894,Genome-wide significant association between a 'negative mood delusions' dimension in bipolar disorder and genetic variation on chromosome 3q26.1,2-s2.0-84873971894,1,True,,Journal,2012-09-25,25 September 2012,10.1038/tp.2012.81,21583188,,,,Translational Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84873971894,2,23010768,19900191866,ar,Article
true,11,Sharpe M.,SCOPUS_ID:85021836787,Lateral Hypothalamic GABAergic Neurons Encode Reward Predictions that Are Relayed to the Ventral Tegmental Area to Regulate Learning,2-s2.0-85021836787,0,False,S0960982217307261,Journal,2017-07-24,24 July 2017,10.1016/j.cub.2017.06.024,,09609822,14,2089-2100.e5,Current Biology,https://api.elsevier.com/content/abstract/scopus_id/85021836787,27,28690111,15537,ar,Article
true,11,Aggleton J.,SCOPUS_ID:84891624338,"The origin of projections from the posterior cingulate and retrosplenial cortices to the anterior, medial dorsal and laterodorsal thalamic nuclei of macaque monkeys",2-s2.0-84891624338,1,True,,Journal,2014-01-01,January 2014,10.1111/ejn.12389,14609568,0953816X,1,107-123,European Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84891624338,39,24134130,15550,ar,Article
true,11,Silson E.,SCOPUS_ID:84992162473,"Evaluating the correspondence between face-, scene-, and object-selectivity and retinotopic organization within lateral occipitotemporal cortex",2-s2.0-84992162473,1,True,,Journal,2016-01-01,2016,10.1167/16.6.14,15347362,,6,,Journal of Vision,https://api.elsevier.com/content/abstract/scopus_id/84992162473,16,27105060,14509,ar,Article
true,11,Niciu M.,SCOPUS_ID:84892386919,Glial abnormalities in substance use disorders and depression: Does shared glutamatergic dysfunction contribute to comorbidity?,2-s2.0-84892386919,0,False,,Journal,2014-01-01,January 2014,10.3109/15622975.2013.829585,18141412,15622975,1,2-16,World Journal of Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84892386919,15,24024876,94948,re,Review
true,11,Kenworthy L.,SCOPUS_ID:84884325627,Aberrant neural mediation of verbal fluency in autism spectrum disorders,2-s2.0-84884325627,0,False,S0278262613001218,Journal,2013-11-01,November 2013,10.1016/j.bandc.2013.08.003,10902147,02782626,2,218-226,Brain and Cognition,https://api.elsevier.com/content/abstract/scopus_id/84884325627,83,24056237,12163,ar,Article
true,11,Dani K.,SCOPUS_ID:84868089453,Multivoxel MR spectroscopy in acute ischemic stroke: Comparison to the stroke protocol MRI,2-s2.0-84868089453,1,True,0000767020121100000022,Journal,2012-11-01,November 2012,10.1161/STROKEAHA.112.656058,15244628,00392499,11,2962-2967,Stroke,https://api.elsevier.com/content/abstract/scopus_id/84868089453,43,23091121,20618,ar,Article
true,11,Hernández V.,SCOPUS_ID:85003691654,Hypothalamic vasopressinergic projections innervate central amygdala GABAergic neurons: Implications for anxiety and stress coping,2-s2.0-85003691654,1,True,,Journal,2016-11-18,18 November 2016,10.3389/fncir.2016.00092,,16625110,NOV,,Frontiers in Neural Circuits,https://api.elsevier.com/content/abstract/scopus_id/85003691654,10,27932956,19700175165,ar,Article
true,11,Soumier A.,SCOPUS_ID:84993673251,New hippocampal neurons mature rapidly in response to ketamine but are not required for its acute antidepressant effects on neophagia in rats,2-s2.0-84993673251,0,False,,Journal,2016-01-01,2016,10.1523/ENEURO.0116-15.2016,23732822,,2,66-77,eNeuro,https://api.elsevier.com/content/abstract/scopus_id/84993673251,3,27066531,21100782808,ar,Article
true,10,Lee W.,SCOPUS_ID:84937162236,Electric Field Model of Transcranial Electric Stimulation in Nonhuman Primates: Correspondence to Individual Motor Threshold,2-s2.0-84937162236,0,False,,Journal,2015-09-01,1 September 2015,10.1109/TBME.2015.2425406,15582531,00189294,9,2095-2105,IEEE Transactions on Biomedical Engineering,https://api.elsevier.com/content/abstract/scopus_id/84937162236,62,25910001,16318,ar,Article
